text,label
"ALERT: Your Wells Fargo debit card has been locked! Unauthorized transaction of $1,429.00 detected. Click here immediately to cancel the charge: http://192.168.1.50/wellsfargo/cancel-tx Case Ticket #22917.",1
"Hi, just following up on the invoice #8392. Could your finance department confirm receipt of the payment?",0
Netflix Warning: Your monthly subscription payment failed and your account is scheduled for cancellation today. Update your billing credit card details immediately: http://netflix-billing-update.top/account,1
ALERT: Your SIM card is being swapped by an unauthorized user. Enter the OTP sent to your phone right now on http://sim-swap-security.tk to cancel the request.,1
URGENT: Your Bank of America checking account has been SUSPENDED due to suspicious activity. Verify identity immediately at http://bankofamerica-verify-session.tk/auth to restore access or account will be permanently closed.,1
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert. Reference ID: 876685.",0
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert. Reference ID: 365735.",0
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert.",0
"Chase Bank Alert: A wire transfer of $5,000 was initiated from your account. If you did NOT authorize this, click here immediately to stop transfer: http://chase-security-fraud-alert.ml/block Case Ticket #82816.",1
"Amazon Fraud Dept: We placed a hold on your order #849204 (MacBook Pro $2,399). Call 1-800-FAKE-NUM or click http://amazon-security-orders.xyz to verify your credit card immediately.",1
"Dear Student, the semester exam schedule has been published on the university portal. Please verify your subject codes.",0
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes.,0
Urgent Notice: Unpaid toll road bill of $6.50. Avoid late fees and vehicle registration suspension by paying now: http://toll-violation-payment.click/pay Case Ticket #16251.,1
"SECURITY ALERT: Someone accessed your Apple ID from an unknown device in Nigeria. If this was not you, verify your identity and enter your OTP immediately at http://appleid-support-security.xyz Case Ticket #90505.",1
Urgent Notice: Unpaid toll road bill of $6.50. Avoid late fees and vehicle registration suspension by paying now: http://toll-violation-payment.click/pay Case Ticket #20301.,1
Urgent Notice: Unpaid toll road bill of $6.50. Avoid late fees and vehicle registration suspension by paying now: http://toll-violation-payment.click/pay Case Ticket #10974.,1
Cryptocurrency Alert: MetaMask wallet security compromise detected. Sync your 12-word secret recovery seed phrase immediately to avoid loss of funds: http://metamask-seed-validation.xyz Case Ticket #35492.,1
"FINAL NOTICE: IRS Tax Refund of $3,850.00 is pending. You have 24 hours to confirm your Social Security Number and direct deposit bank details to receive funds: http://irs-refund-portal.click/claim Case Ticket #24282.",1
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app.,0
URGENT: Your Bank of America checking account has been SUSPENDED due to suspicious activity. Verify identity immediately at http://bankofamerica-verify-session.tk/auth to restore access or account will be permanently closed.,1
"Dear PayPal User, We detected an unauthorized login attempt from Russia. Your account is temporarily restricted. Update your password and credit card details now: http://paypal-resolution-center.xyz/login Case Ticket #75388.",1
"Hi Team, please find attached the meeting minutes and agenda for our weekly sprint review on Tuesday.",0
Thank you for subscribing to The Daily Tech Newsletter. Here is your summary of top cybersecurity articles for this week. Reference ID: 993055.,0
"Chase Bank Alert: A wire transfer of $5,000 was initiated from your account. If you did NOT authorize this, click here immediately to stop transfer: http://chase-security-fraud-alert.ml/block",1
"Dear customer, your electricity bill of $84.50 for the month of August has been paid successfully. Receipt #93840. Reference ID: 241025.",0
Thank you for subscribing to The Daily Tech Newsletter. Here is your summary of top cybersecurity articles for this week. Reference ID: 628083.,0
"ALERT: Your Wells Fargo debit card has been locked! Unauthorized transaction of $1,429.00 detected. Click here immediately to cancel the charge: http://192.168.1.50/wellsfargo/cancel-tx",1
URGENT: Your Bank of America checking account has been SUSPENDED due to suspicious activity. Verify identity immediately at http://bankofamerica-verify-session.tk/auth to restore access or account will be permanently closed. Case Ticket #55182.,1
Your one-time verification code for GitHub is 849201. This code expires in 10 minutes. Never share this code with anyone. Reference ID: 190644.,0
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes. Reference ID: 511704.,0
Hey! Are you free for lunch today at the cafeteria around 1:00 PM? Reference ID: 846489.,0
"Hi Team, please find attached the meeting minutes and agenda for our weekly sprint review on Tuesday.",0
"You have received a direct deposit of $4,500.00. Click here to confirm your banking credentials and accept funds: http://instant-cash-transfer.xyz/accept",1
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert. Reference ID: 547028.",0
"FINAL NOTICE: IRS Tax Refund of $3,850.00 is pending. You have 24 hours to confirm your Social Security Number and direct deposit bank details to receive funds: http://irs-refund-portal.click/claim Case Ticket #52975.",1
"Chase Bank Alert: A wire transfer of $5,000 was initiated from your account. If you did NOT authorize this, click here immediately to stop transfer: http://chase-security-fraud-alert.ml/block Case Ticket #88988.",1
Spotify: Your Weekly Discover playlist is ready with 30 fresh tracks based on your recent listening history. Reference ID: 753899.,0
Cryptocurrency Alert: MetaMask wallet security compromise detected. Sync your 12-word secret recovery seed phrase immediately to avoid loss of funds: http://metamask-seed-validation.xyz Case Ticket #13836.,1
Spotify: Your Weekly Discover playlist is ready with 30 fresh tracks based on your recent listening history. Reference ID: 909985.,0
SMS Warning: Your package cannot be delivered due to missing house number and an unpaid customs fee of $2.99. Pay and update address within 12 hours: http://usps-parcel-tracking-fee.click/redelivery Case Ticket #49916.,1
"Dear PayPal User, We detected an unauthorized login attempt from Russia. Your account is temporarily restricted. Update your password and credit card details now: http://paypal-resolution-center.xyz/login Case Ticket #21190.",1
SMS Warning: Your package cannot be delivered due to missing house number and an unpaid customs fee of $2.99. Pay and update address within 12 hours: http://usps-parcel-tracking-fee.click/redelivery Case Ticket #55654.,1
"Hi Team, please find attached the meeting minutes and agenda for our weekly sprint review on Tuesday.",0
Your Uber driver is arriving in a Silver Toyota Camry (License: 7XYZ89). Please meet them at the pickup point.,0
The project repository pull request #142 'Fix memory leak in buffer pool' has been merged into main.,0
"Chase Bank Alert: A wire transfer of $5,000 was initiated from your account. If you did NOT authorize this, click here immediately to stop transfer: http://chase-security-fraud-alert.ml/block Case Ticket #97464.",1
The project repository pull request #142 'Fix memory leak in buffer pool' has been merged into main. Reference ID: 860123.,0
"CONGRATULATIONS! You have won $1,000,000 in the International Mobile Lottery. Send your full name, bank account number, and OTP to claim prize money immediately.",1
"ALERT: Your Wells Fargo debit card has been locked! Unauthorized transaction of $1,429.00 detected. Click here immediately to cancel the charge: http://192.168.1.50/wellsfargo/cancel-tx",1
"Dear Student, the semester exam schedule has been published on the university portal. Please verify your subject codes.",0
"Dear Student, the semester exam schedule has been published on the university portal. Please verify your subject codes.",0
Your WhatsApp account will be deleted within 24 hours due to violation of service terms. Confirm your phone number and security pin here: http://whatsapp-verification-service.tk,1
